target_id,regression_order,role,quantity,value,unit,species,solvent,T_K,P_bar,composition_basis,composition_value,basis,source_classification,source_id,source_locator,source_row,underlying_reference,extraction,source_sha256,uncertainty_value,uncertainty_unit,uncertainty_meaning,tracer_status
figiel2025-dielectric-ethanol-008,e,dielectric_validation,relative_dielectric_constant_ratio,0.7564,1,various,ethanol,298.15,1,total ion mole fraction,0.0134,epsilon_mix / epsilon_salt-free-solvent,digitized,retained-lab-figiel-figure-3,Figiel main paper Figure 3; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_03/source/dielc_single_solvent_digitized.csv,retained CSV row 9,refs 59-60,Digitized from Figiel 2025 Figure 3 after local and quick online source recovery did not yield structured ethanol tables.,9aec8ecc7f6bf04f719ec24c09888dfea622a0ccf6979bd81154fa1cb5b19c7d,,,No pointwise uncertainty is reported in Figure 3 or the retained digitization.,later_capability_gate
figiel2025-dielectric-ethanol-009,e,dielectric_validation,relative_dielectric_constant_ratio,0.8783,1,various,ethanol,298.15,1,total ion mole fraction,0.0199,epsilon_mix / epsilon_salt-free-solvent,digitized,retained-lab-figiel-figure-3,Figiel main paper Figure 3; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_03/source/dielc_single_solvent_digitized.csv,retained CSV row 10,refs 59-60,Digitized from Figiel 2025 Figure 3 after local and quick online source recovery did not yield structured ethanol tables.,9aec8ecc7f6bf04f719ec24c09888dfea622a0ccf6979bd81154fa1cb5b19c7d,,,No pointwise uncertainty is reported in Figure 3 or the retained digitization.,later_capability_gate
figiel2025-dielectric-ethanol-010,e,dielectric_validation,relative_dielectric_constant_ratio,0.5492,1,various,ethanol,298.15,1,total ion mole fraction,0.0319,epsilon_mix / epsilon_salt-free-solvent,digitized,retained-lab-figiel-figure-3,Figiel main paper Figure 3; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_03/source/dielc_single_solvent_digitized.csv,retained CSV row 11,refs 59-60,Digitized from Figiel 2025 Figure 3 after local and quick online source recovery did not yield structured ethanol tables.,9aec8ecc7f6bf04f719ec24c09888dfea622a0ccf6979bd81154fa1cb5b19c7d,,,No pointwise uncertainty is reported in Figure 3 or the retained digitization.,later_capability_gate
figiel2025-dielectric-ethanol-011,e,dielectric_validation,relative_dielectric_constant_ratio,0.7467,1,various,ethanol,298.15,1,total ion mole fraction,0.0411,epsilon_mix / epsilon_salt-free-solvent,digitized,retained-lab-figiel-figure-3,Figiel main paper Figure 3; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_03/source/dielc_single_solvent_digitized.csv,retained CSV row 12,refs 59-60,Digitized from Figiel 2025 Figure 3 after local and quick online source recovery did not yield structured ethanol tables.,9aec8ecc7f6bf04f719ec24c09888dfea622a0ccf6979bd81154fa1cb5b19c7d,,,No pointwise uncertainty is reported in Figure 3 or the retained digitization.,later_capability_gate
figiel2025-dielectric-ethanol-012,e,dielectric_validation,relative_dielectric_constant_ratio,0.5278,1,various,ethanol,298.15,1,total ion mole fraction,0.0479,epsilon_mix / epsilon_salt-free-solvent,digitized,retained-lab-figiel-figure-3,Figiel main paper Figure 3; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_03/source/dielc_single_solvent_digitized.csv,retained CSV row 13,refs 59-60,Digitized from Figiel 2025 Figure 3 after local and quick online source recovery did not yield structured ethanol tables.,9aec8ecc7f6bf04f719ec24c09888dfea622a0ccf6979bd81154fa1cb5b19c7d,,,No pointwise uncertainty is reported in Figure 3 or the retained digitization.,later_capability_gate
figiel2025-dielectric-ethanol-013,e,dielectric_validation,relative_dielectric_constant_ratio,0.6556,1,various,ethanol,298.15,1,total ion mole fraction,0.0612,epsilon_mix / epsilon_salt-free-solvent,digitized,retained-lab-figiel-figure-3,Figiel main paper Figure 3; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_03/source/dielc_single_solvent_digitized.csv,retained CSV row 14,refs 59-60,Digitized from Figiel 2025 Figure 3 after local and quick online source recovery did not yield structured ethanol tables.,9aec8ecc7f6bf04f719ec24c09888dfea622a0ccf6979bd81154fa1cb5b19c7d,,,No pointwise uncertainty is reported in Figure 3 or the retained digitization.,later_capability_gate
figiel2025-dielectric-ethanol-014,e,dielectric_validation,relative_dielectric_constant_ratio,0.4886,1,various,ethanol,298.15,1,total ion mole fraction,0.0773,epsilon_mix / epsilon_salt-free-solvent,digitized,retained-lab-figiel-figure-3,Figiel main paper Figure 3; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_03/source/dielc_single_solvent_digitized.csv,retained CSV row 15,refs 59-60,Digitized from Figiel 2025 Figure 3 after local and quick online source recovery did not yield structured ethanol tables.,9aec8ecc7f6bf04f719ec24c09888dfea622a0ccf6979bd81154fa1cb5b19c7d,,,No pointwise uncertainty is reported in Figure 3 or the retained digitization.,later_capability_gate
figiel2025-dielectric-ethanol-015,e,dielectric_validation,relative_dielectric_constant_ratio,0.7194,1,various,ethanol,298.15,1,total ion mole fraction,0.0850,epsilon_mix / epsilon_salt-free-solvent,digitized,retained-lab-figiel-figure-3,Figiel main paper Figure 3; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_03/source/dielc_single_solvent_digitized.csv,retained CSV row 16,refs 59-60,Digitized from Figiel 2025 Figure 3 after local and quick online source recovery did not yield structured ethanol tables.,9aec8ecc7f6bf04f719ec24c09888dfea622a0ccf6979bd81154fa1cb5b19c7d,,,No pointwise uncertainty is reported in Figure 3 or the retained digitization.,later_capability_gate
figiel2025-dielectric-ethanol-016,e,dielectric_validation,relative_dielectric_constant_ratio,0.4347,1,various,ethanol,298.15,1,total ion mole fraction,0.0985,epsilon_mix / epsilon_salt-free-solvent,digitized,retained-lab-figiel-figure-3,Figiel main paper Figure 3; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_03/source/dielc_single_solvent_digitized.csv,retained CSV row 17,refs 59-60,Digitized from Figiel 2025 Figure 3 after local and quick online source recovery did not yield structured ethanol tables.,9aec8ecc7f6bf04f719ec24c09888dfea622a0ccf6979bd81154fa1cb5b19c7d,,,No pointwise uncertainty is reported in Figure 3 or the retained digitization.,later_capability_gate
figiel2025-dielectric-ethanol-017,e,dielectric_validation,relative_dielectric_constant_ratio,0.6486,1,various,ethanol,298.15,1,total ion mole fraction,0.1275,epsilon_mix / epsilon_salt-free-solvent,digitized,retained-lab-figiel-figure-3,Figiel main paper Figure 3; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_03/source/dielc_single_solvent_digitized.csv,retained CSV row 18,refs 59-60,Digitized from Figiel 2025 Figure 3 after local and quick online source recovery did not yield structured ethanol tables.,9aec8ecc7f6bf04f719ec24c09888dfea622a0ccf6979bd81154fa1cb5b19c7d,,,No pointwise uncertainty is reported in Figure 3 or the retained digitization.,later_capability_gate
figiel2025-dielectric-ethanol-018,e,dielectric_validation,relative_dielectric_constant_ratio,0.4222,1,various,ethanol,298.15,1,total ion mole fraction,0.1376,epsilon_mix / epsilon_salt-free-solvent,digitized,retained-lab-figiel-figure-3,Figiel main paper Figure 3; retained lab CSV /home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/analyses/paper_validation/2025_figiel/figures/figure_03/source/dielc_single_solvent_digitized.csv,retained CSV row 19,refs 59-60,Digitized from Figiel 2025 Figure 3 after local and quick online source recovery did not yield structured ethanol tables.,9aec8ecc7f6bf04f719ec24c09888dfea622a0ccf6979bd81154fa1cb5b19c7d,,,No pointwise uncertainty is reported in Figure 3 or the retained digitization.,later_capability_gate
figiel2025-s4-density-001,f,vanadium_tail_fit,solution_mass_density,1010.3,kg/m3,VCl3,water,298.15,1,formula-unit molality,0.101,mass density of the aqueous salt solution,direct,figiel-2025-official-si,"SI Table S4, PDF page 8 of 10","VCl3, 298.15 K, 0.101 mol/kg","Experimental data obtained in this work by Figiel, Yu, and Held",Manual transcription of rho_exp; ePC-SAFT and ARD columns excluded.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895,,,No pointwise or method uncertainty is reported in the SI for the DMA 4100M density values.,later_capability_gate
figiel2025-s4-osmotic-001,f,vanadium_tail_fit,osmotic_coefficient,0.8516,1,VCl3,water,298.15,1,formula-unit molality,0.101,osmotic coefficient of the aqueous salt solution,direct,figiel-2025-official-si,"SI Table S4, PDF page 8 of 10","VCl3, 298.15 K, 0.101 mol/kg","Experimental data obtained in this work by Figiel, Yu, and Held",Manual transcription of phi_exp; ePC-SAFT and ARD columns excluded.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895,,,No pointwise or method uncertainty is reported in the SI for the Osmomat 010 values.,later_capability_gate
figiel2025-s4-density-002,f,vanadium_tail_fit,solution_mass_density,1060.9,kg/m3,VCl3,water,298.15,1,formula-unit molality,0.499,mass density of the aqueous salt solution,direct,figiel-2025-official-si,"SI Table S4, PDF page 8 of 10","VCl3, 298.15 K, 0.499 mol/kg","Experimental data obtained in this work by Figiel, Yu, and Held",Manual transcription of rho_exp; ePC-SAFT and ARD columns excluded.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895,,,No pointwise or method uncertainty is reported in the SI for the DMA 4100M density values.,later_capability_gate
figiel2025-s4-osmotic-002,f,vanadium_tail_fit,osmotic_coefficient,1.1623,1,VCl3,water,298.15,1,formula-unit molality,0.499,osmotic coefficient of the aqueous salt solution,direct,figiel-2025-official-si,"SI Table S4, PDF page 8 of 10","VCl3, 298.15 K, 0.499 mol/kg","Experimental data obtained in this work by Figiel, Yu, and Held",Manual transcription of phi_exp; ePC-SAFT and ARD columns excluded.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895,,,No pointwise or method uncertainty is reported in the SI for the Osmomat 010 values.,later_capability_gate
figiel2025-s4-density-003,f,vanadium_tail_fit,solution_mass_density,1089.1,kg/m3,VCl3,water,298.15,1,formula-unit molality,0.734,mass density of the aqueous salt solution,direct,figiel-2025-official-si,"SI Table S4, PDF page 8 of 10","VCl3, 298.15 K, 0.734 mol/kg","Experimental data obtained in this work by Figiel, Yu, and Held",Manual transcription of rho_exp; ePC-SAFT and ARD columns excluded.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895,,,No pointwise or method uncertainty is reported in the SI for the DMA 4100M density values.,later_capability_gate
figiel2025-s4-density-004,f,vanadium_tail_fit,solution_mass_density,1105.0,kg/m3,VCl3,water,298.15,1,formula-unit molality,0.867,mass density of the aqueous salt solution,direct,figiel-2025-official-si,"SI Table S4, PDF page 8 of 10","VCl3, 298.15 K, 0.867 mol/kg","Experimental data obtained in this work by Figiel, Yu, and Held",Manual transcription of rho_exp; ePC-SAFT and ARD columns excluded.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895,,,No pointwise or method uncertainty is reported in the SI for the DMA 4100M density values.,later_capability_gate
figiel2025-s4-density-005,f,vanadium_tail_fit,solution_mass_density,1164.8,kg/m3,VCl3,water,298.15,1,formula-unit molality,1.401,mass density of the aqueous salt solution,direct,figiel-2025-official-si,"SI Table S4, PDF page 8 of 10","VCl3, 298.15 K, 1.401 mol/kg","Experimental data obtained in this work by Figiel, Yu, and Held",Manual transcription of rho_exp; ePC-SAFT and ARD columns excluded.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895,,,No pointwise or method uncertainty is reported in the SI for the DMA 4100M density values.,later_capability_gate
figiel2025-s4-density-006,f,vanadium_tail_fit,solution_mass_density,1229.1,kg/m3,VCl3,water,298.15,1,formula-unit molality,2.025,mass density of the aqueous salt solution,direct,figiel-2025-official-si,"SI Table S4, PDF page 8 of 10","VCl3, 298.15 K, 2.025 mol/kg","Experimental data obtained in this work by Figiel, Yu, and Held",Manual transcription of rho_exp; ePC-SAFT and ARD columns excluded.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895,,,No pointwise or method uncertainty is reported in the SI for the DMA 4100M density values.,later_capability_gate
figiel2025-s4-density-007,f,vanadium_tail_fit,solution_mass_density,1008.9,kg/m3,VCl3,water,303.15,1,formula-unit molality,0.101,mass density of the aqueous salt solution,direct,figiel-2025-official-si,"SI Table S4, PDF page 8 of 10","VCl3, 303.15 K, 0.101 mol/kg","Experimental data obtained in this work by Figiel, Yu, and Held",Manual transcription of rho_exp; ePC-SAFT and ARD columns excluded.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895,,,No pointwise or method uncertainty is reported in the SI for the DMA 4100M density values.,later_capability_gate
figiel2025-s4-density-008,f,vanadium_tail_fit,solution_mass_density,1059.3,kg/m3,VCl3,water,303.15,1,formula-unit molality,0.499,mass density of the aqueous salt solution,direct,figiel-2025-official-si,"SI Table S4, PDF page 8 of 10","VCl3, 303.15 K, 0.499 mol/kg","Experimental data obtained in this work by Figiel, Yu, and Held",Manual transcription of rho_exp; ePC-SAFT and ARD columns excluded.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895,,,No pointwise or method uncertainty is reported in the SI for the DMA 4100M density values.,later_capability_gate
figiel2025-s4-density-009,f,vanadium_tail_fit,solution_mass_density,1087.5,kg/m3,VCl3,water,303.15,1,formula-unit molality,0.734,mass density of the aqueous salt solution,direct,figiel-2025-official-si,"SI Table S4, PDF page 8 of 10","VCl3, 303.15 K, 0.734 mol/kg","Experimental data obtained in this work by Figiel, Yu, and Held",Manual transcription of rho_exp; ePC-SAFT and ARD columns excluded.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895,,,No pointwise or method uncertainty is reported in the SI for the DMA 4100M density values.,later_capability_gate
figiel2025-s4-density-010,f,vanadium_tail_fit,solution_mass_density,1103.4,kg/m3,VCl3,water,303.15,1,formula-unit molality,0.867,mass density of the aqueous salt solution,direct,figiel-2025-official-si,"SI Table S4, PDF page 8 of 10","VCl3, 303.15 K, 0.867 mol/kg","Experimental data obtained in this work by Figiel, Yu, and Held",Manual transcription of rho_exp; ePC-SAFT and ARD columns excluded.,005b38ed566ec3c09b87e1ca3a9dd6eeafc9ba75e1a30b9322291d770bb93895,,,No pointwise or method uncertainty is reported in the SI for the DMA 4100M density values.,later_capability_gate
